age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,days_since_last_contact
0.18181818181818182,1.0,4.0,3.0,1.0,0.04192722067354781,3.0,3.0,0.0,0.06893045953639691,0.0,0.0,0.0,1.0,0.23217550274223075
0.3506493506493507,0.0,0.0,3.0,1.0,0.038207262864461695,1.0,1.0,0.0,0.05368035786905246,0.0,0.0,0.0,1.0,0.3903107861060331
0.4675324675324675,4.0,0.0,4.0,1.0,0.03937504708807354,1.0,1.0,0.0,0.024196827978853194,0.16129032258064518,0.0,0.0,1.0,0.7815356489945158
0.18181818181818182,4.0,4.0,3.0,1.0,0.03944097039101937,3.0,3.0,0.0,0.23424156161041074,0.016129032258064516,0.0,0.0,1.0,0.14625228519195677
0.09090909090909088,11.0,4.0,4.0,1.0,0.045524749491448815,3.0,1.0,1.0,0.07137047580317202,0.0,0.0,0.0,1.0,0.877513711151737
0.16883116883116883,1.0,4.0,2.0,1.0,0.03403525954946132,3.0,1.0,1.0,0.10309068727124847,0.0,0.0,0.0,1.0,0.19744058500914097
0.15584415584415584,9.0,4.0,3.0,1.0,0.040731183605816325,1.0,1.0,1.0,0.017486783245221633,0.0,0.0,0.0,1.0,0.8126142595978063
0.18181818181818182,4.0,4.0,4.0,1.0,0.03842386800271228,1.0,1.0,0.0,0.02785685237901586,0.016129032258064516,0.0,0.0,1.0,0.536563071297989
0.29870129870129875,11.0,0.0,3.0,1.0,0.07632034958185792,3.0,1.0,0.0,0.06974379829198861,0.0,0.0,0.0,1.0,0.2879341864716638
0.2077922077922078,4.0,4.0,4.0,1.0,0.05718375649815416,1.0,1.0,1.0,0.07889385929239529,0.0,0.0,0.0,1.0,0.871115173674589
0.16883116883116883,4.0,1.0,4.0,1.0,0.04189896782942817,1.0,1.0,0.0,0.024196827978853194,0.03225806451612903,0.0,0.0,1.0,0.4488117001828158
0.3376623376623377,0.0,1.0,3.0,1.0,0.045119792059067285,3.0,1.0,1.0,0.0077267181781211875,0.06451612903225806,0.0,0.0,1.0,0.19561243144424179
0.19480519480519481,0.0,4.0,3.0,1.0,0.041070217735252025,1.0,3.0,0.0,0.032533550223668155,0.016129032258064516,0.24426605504587157,0.007272727272727273,2.0,0.6343692870201103
0.7532467532467533,7.0,1.0,4.0,1.0,0.06637534845174414,1.0,1.0,0.0,0.06994713298088653,0.0,0.21100917431192662,0.0036363636363636364,4.0,0.3967093235831811
0.3636363636363637,3.0,1.0,2.0,1.0,0.04074060122052287,1.0,1.0,0.0,0.03822692151281008,0.06451612903225806,0.0,0.0,1.0,0.13162705667276065
0.2207792207792208,1.0,1.0,3.0,1.0,0.04116439388231749,3.0,1.0,1.0,0.09434729564863766,0.0,0.0,0.0,1.0,0.5265082266910426
0.24675324675324678,4.0,1.0,4.0,1.0,0.07624500866420554,1.0,3.0,0.0,0.021553477023180154,0.016129032258064516,0.0,0.0,1.0,0.8117001828153567
0.15584415584415584,11.0,4.0,4.0,1.0,0.038207262864461695,3.0,1.0,1.0,0.011793411956079707,0.0,0.0,0.0,1.0,0.19744058500914097
0.2077922077922078,9.0,1.0,3.0,1.0,0.038207262864461695,3.0,1.0,1.0,0.02338348922326149,0.04838709677419355,0.0,0.0,1.0,0.20566727605118906
0.10389610389610388,1.0,4.0,3.0,1.0,0.06334287651623598,3.0,1.0,0.0,0.04920699471329809,0.0,0.0,0.0,1.0,0.23583180987203
0.5454545454545454,12.0,0.0,4.0,1.0,0.4862314472990281,1.0,1.0,0.0,0.6140707604717365,0.7741935483870968,0.5424311926605505,0.09818181818181818,4.0,0.25776965265082286
0.29870129870129875,11.0,1.0,3.0,1.0,0.0468997212386047,3.0,1.0,0.0,0.028670191134607562,0.03225806451612903,0.0,0.0,1.0,0.828153564899452
0.2077922077922078,11.0,1.0,3.0,1.0,0.045741354629699395,3.0,1.0,0.0,0.020943472956486377,0.03225806451612903,0.0,0.0,1.0,0.48811700182815354
0.16883116883116883,3.0,4.0,3.0,1.0,0.05045957959767951,3.0,1.0,1.0,0.014030093533956893,0.22580645161290325,0.0,0.0,1.0,0.5420475319926874
0.2207792207792208,9.0,1.0,3.0,1.0,0.04171061553529723,3.0,1.0,0.0,0.04676697844652298,0.0,0.0,0.0,1.0,0.4908592321755032
0.3376623376623377,1.0,1.0,2.0,1.0,0.04401793113840127,3.0,1.0,1.0,0.0461569743798292,0.016129032258064516,0.0,0.0,1.0,0.2111517367458866
0.16883116883116883,1.0,1.0,3.0,1.0,0.041804791682362695,3.0,1.0,0.0,0.04026026840178935,0.016129032258064516,0.0,0.0,1.0,0.9031078610603291
0.2207792207792208,1.0,1.0,3.0,1.0,0.05136367060950803,3.0,1.0,0.0,0.023180154534363562,0.04838709677419355,0.0,0.0,1.0,0.808957952468008
0.7662337662337662,10.0,1.0,2.0,3.0,0.9221916672945077,1.0,3.0,0.0,0.8535990239934933,0.6612903225806451,0.18692660550458715,0.44727272727272727,0.0,0.4085923217550276
0.42857142857142855,3.0,1.0,2.0,1.0,0.04892450840051232,1.0,1.0,0.0,0.053883692557950384,0.03225806451612903,0.0,0.0,1.0,0.4661791590493607
0.44155844155844154,10.0,1.0,3.0,1.0,0.3241448805846455,1.0,3.0,3.0,0.0069133794225294835,0.5161290322580645,0.7557339449541285,0.88,4.0,0.9881170018281535
0.11688311688311687,1.0,4.0,3.0,1.0,0.04324568673246441,1.0,1.0,0.0,0.037210248068320455,0.0,0.10894495412844038,0.0036363636363636364,4.0,0.3738574040219378
0.19480519480519481,9.0,1.0,3.0,1.0,0.04012845626459731,3.0,3.0,0.0,0.02887352582350549,0.016129032258064516,0.41055045871559637,0.01090909090909091,0.0,0.8793418647166362
0.16883116883116883,9.0,1.0,3.0,1.0,0.04011903864989076,1.0,1.0,0.0,0.07299715331435543,0.0,0.0,0.0,1.0,0.8263254113345528
0.2207792207792208,11.0,0.0,3.0,1.0,0.03897950727039856,1.0,1.0,0.0,0.03090687271248475,0.03225806451612903,0.0,0.0,1.0,0.7888482632541134
0.5844155844155845,4.0,1.0,4.0,1.0,0.067543132675356,1.0,1.0,0.0,0.08784058560390402,0.06451612903225806,0.0,0.0,1.0,0.04021937842778822
0.18181818181818182,11.0,1.0,3.0,1.0,0.06459541927220674,1.0,1.0,0.0,0.03192354615697438,0.016129032258064516,0.0,0.0,1.0,0.45429616087751423
0.3506493506493507,11.0,0.0,3.0,1.0,0.038075416258570034,1.0,1.0,0.0,0.007930052867019113,0.016129032258064516,0.14678899082568808,0.01090909090909091,0.0,0.3720292504570386
0.6753246753246753,7.0,1.0,3.0,1.0,0.05054433813003843,1.0,1.0,0.0,0.12891419276128507,0.0,0.0,0.0,1.0,0.06946983546617957
0.8831168831168832,2.0,1.0,3.0,3.0,0.6766744518948242,3.0,1.0,3.0,0.4294428629524197,0.03225806451612903,0.27522935779816515,0.20363636363636364,2.0,0.7614259597806221
0.27272727272727276,12.0,4.0,4.0,1.0,0.03912077149099677,3.0,3.0,1.0,0.07706384709231395,0.0,0.0,0.0,1.0,0.8665447897623402
0.3506493506493507,1.0,1.0,3.0,1.0,0.03466623973479997,3.0,1.0,1.0,0.03294021960146401,0.04838709677419355,0.0,0.0,1.0,0.8665447897623402
0.45454545454545453,3.0,1.0,2.0,1.0,0.035513825058389216,3.0,1.0,0.0,0.025620170801138674,0.0,0.0,0.0,1.0,0.8263254113345528
0.40259740259740256,1.0,4.0,3.0,1.0,0.039553981767497935,3.0,1.0,1.0,0.016876779178527857,0.0,0.0,0.0,1.0,0.8848263254113347
0.3636363636363637,1.0,1.0,3.0,1.0,0.04423453627665186,3.0,1.0,0.0,0.050020333468889795,0.0,0.06422018348623854,0.01818181818181818,4.0,0.21755027422303552
0.5064935064935066,4.0,1.0,4.0,1.0,0.041220899570556774,1.0,1.0,0.0,0.015453436356242375,0.016129032258064516,0.0,0.0,1.0,0.7998171846435103
0.16883116883116883,1.0,1.0,2.0,1.0,0.04036389663226099,1.0,1.0,3.0,0.037820252135014235,0.016129032258064516,0.0,0.0,1.0,0.1599634369287024
0.10389610389610388,1.0,4.0,3.0,1.0,0.03822609809387479,3.0,1.0,0.0,0.045343635624237495,0.0,0.0,0.0,1.0,0.5502742230347355
0.10389610389610388,10.0,4.0,0.0,1.0,0.04388608453250961,1.0,1.0,0.0,0.014843432289548597,0.0,0.0,0.0,1.0,0.7248628884826331
0.28571428571428575,1.0,1.0,2.0,1.0,0.03528780230543209,3.0,3.0,0.0,0.027043513623424154,0.016129032258064516,0.4174311926605505,0.01818181818181818,0.0,0.8665447897623402
0.16883116883116883,8.0,4.0,4.0,1.0,0.04087244782641453,1.0,1.0,0.0,0.027246848312322082,0.0,0.0,0.0,1.0,0.5274223034734922
0.2077922077922078,4.0,1.0,4.0,1.0,0.05397234988322158,3.0,1.0,0.0,0.022976819845465637,0.0,0.24197247706422018,0.025454545454545455,0.0,0.6032906764168198
0.974025974025974,8.0,1.0,2.0,3.0,0.42054358472086195,1.0,1.0,0.0,0.6846278975193167,0.5967741935483871,0.7293577981651376,0.41818181818181815,2.0,0.35100548446069535
0.42857142857142855,4.0,4.0,4.0,1.0,0.049527235741731346,3.0,1.0,0.0,0.020130134200894673,0.0,0.0,0.0,1.0,0.03839122486288904
0.27272727272727276,4.0,4.0,4.0,1.0,0.03901717772922475,3.0,1.0,0.0,0.028466856445709638,0.04838709677419355,0.0,0.0,1.0,0.7870201096892142
0.7662337662337662,7.0,1.0,2.0,1.0,0.06951141414902434,1.0,1.0,0.0,0.05876372509150061,0.0,0.10550458715596331,0.01818181818181818,4.0,0.2111517367458866
0.11688311688311687,10.0,4.0,3.0,1.0,0.07356098847283961,1.0,1.0,0.0,0.021553477023180154,0.03225806451612903,0.11353211009174313,0.0036363636363636364,2.0,0.9323583180987205
0.5714285714285714,4.0,1.0,4.0,1.0,0.055714608603932805,1.0,1.0,3.0,0.049816998779991864,0.03225806451612903,0.0,0.0,1.0,0.8007312614259599
0.27272727272727276,11.0,4.0,4.0,1.0,0.037821140661493266,1.0,3.0,0.0,0.008133387555917039,0.22580645161290325,0.0,0.0,1.0,0.11608775137111582
0.7792207792207793,8.0,1.0,3.0,1.0,0.29291607021773525,1.0,1.0,3.0,0.36193574623830826,0.41935483870967744,0.7442660550458715,0.44363636363636366,2.0,0.328153564899452
0.24675324675324678,0.0,1.0,3.0,1.0,0.038207262864461695,1.0,3.0,1.0,0.03578690524603497,0.016129032258064516,0.0,0.0,1.0,0.1773308957952473
0.32467532467532473,1.0,1.0,2.0,1.0,0.04039214947638063,1.0,3.0,0.0,0.009150061000406669,0.0,0.0,0.0,1.0,0.20932358318098743
0.28571428571428575,4.0,1.0,4.0,1.0,0.05325661116552401,3.0,3.0,0.0,0.2183814558763725,0.04838709677419355,0.39564220183486243,0.01090909090909091,0.0,0.8848263254113347
0.12987012987012986,12.0,4.0,3.0,1.0,0.041070217735252025,1.0,1.0,0.0,0.1049206994713298,0.0,0.0,0.0,1.0,0.8491773308957953
0.15584415584415584,12.0,4.0,2.0,3.0,0.5693418970843066,3.0,1.0,3.0,0.6588043920292802,0.7741935483870968,0.10894495412844038,0.7527272727272727,2.0,0.7769652650822669
0.24675324675324678,11.0,4.0,3.0,1.0,0.049611994274090264,3.0,1.0,1.0,0.16165107767385115,0.0,0.0,0.0,1.0,0.871115173674589
0.24675324675324678,0.0,0.0,3.0,1.0,0.046296993897385674,3.0,3.0,0.0,0.0313135420902806,0.04838709677419355,0.0,0.0,1.0,0.15813528336380323
0.3506493506493507,12.0,0.0,2.0,3.0,0.03586227680253146,3.0,3.0,1.0,0.01870679137860919,0.0,0.0,0.0,1.0,0.16636197440585043
0.42857142857142855,12.0,1.0,4.0,1.0,0.0535956452949597,3.0,1.0,0.0,0.03416022773485156,0.04838709677419355,0.0,0.0,1.0,0.8144424131627064
0.12987012987012986,10.0,4.0,3.0,1.0,0.03915844194982296,1.0,1.0,0.0,0.018300122000813338,0.0,0.0,0.0,1.0,0.9753199268738575
0.45454545454545453,2.0,0.0,3.0,3.0,0.9389644390868682,1.0,1.0,0.0,0.036600244001626675,0.4838709677419355,0.7626146788990826,0.3418181818181818,4.0,0.7504570383912252
0.41558441558441556,11.0,1.0,3.0,1.0,0.052719807127250815,3.0,1.0,1.0,0.15128100854005694,0.0,0.0,0.0,1.0,0.19652650822669138
0.3636363636363637,4.0,1.0,4.0,1.0,0.05657161154222859,1.0,1.0,0.0,0.011386742578283855,0.016129032258064516,0.0,0.0,1.0,0.4405850091407686
0.2077922077922078,4.0,4.0,4.0,1.0,0.038998342499811656,1.0,1.0,0.0,0.0469703131354209,0.0,0.0,0.0,1.0,0.6334552102376607
0.2337662337662338,1.0,1.0,2.0,1.0,0.042426354252994805,3.0,1.0,1.0,0.05815372102480683,0.0,0.0,0.0,1.0,0.8857404021937842
0.29870129870129875,9.0,1.0,3.0,1.0,0.0368887968055451,1.0,3.0,1.0,0.03863359089060594,0.0,0.0,0.0,1.0,0.8564899451553938
0.09090909090909088,2.0,4.0,4.0,1.0,0.1971200934227379,3.0,3.0,0.0,0.02379015860105734,0.016129032258064516,0.0,0.0,1.0,0.5429616087751379
0.2077922077922078,0.0,4.0,3.0,1.0,0.039036012958637845,3.0,1.0,1.0,0.034363562423749494,0.016129032258064516,0.0,0.0,1.0,0.531992687385741
0.3896103896103896,11.0,1.0,4.0,1.0,0.04430987719430424,1.0,1.0,0.0,0.01728344855632371,0.016129032258064516,0.0,0.0,1.0,0.7934186471663622
0.18181818181818182,0.0,1.0,4.0,1.0,0.04040156709108718,3.0,1.0,0.0,0.02074013826758845,0.04838709677419355,0.0,0.0,1.0,0.3702010968921394
0.5324675324675325,1.0,4.0,2.0,1.0,0.03739734799969864,1.0,1.0,0.0,0.0032533550223668157,0.016129032258064516,0.0,0.0,1.0,0.8244972577696528
0.4935064935064935,4.0,1.0,4.0,1.0,0.04208732012355911,1.0,1.0,3.0,0.03639690931272875,0.08064516129032258,0.0,0.0,1.0,0.703839122486289
0.5064935064935066,1.0,0.0,2.0,1.0,0.06750546221652981,1.0,1.0,1.0,0.01870679137860919,0.08064516129032258,0.0,0.0,1.0,0.5137111517367465
0.19480519480519481,12.0,4.0,4.0,1.0,0.0740412868228735,3.0,1.0,0.0,0.014640097600650671,0.0,0.0,0.0,1.0,0.9689213893967095
0.31168831168831174,0.0,4.0,3.0,1.0,0.04783206509455286,3.0,1.0,1.0,0.029686864579097194,0.016129032258064516,0.0,0.0,1.0,0.2184643510054851
0.2207792207792208,4.0,1.0,4.0,1.0,0.08875160099450012,1.0,1.0,0.0,0.014030093533956893,0.0,0.0,0.0,1.0,0.6106032906764174
0.31168831168831174,4.0,1.0,4.0,1.0,0.03854629699389739,1.0,1.0,0.0,0.13501423342822286,0.03225806451612903,0.0,0.0,1.0,0.36928702010968983
0.6753246753246753,7.0,1.0,2.0,1.0,0.06030098696602125,1.0,1.0,0.0,0.14111427409516064,0.0,0.2121559633027523,0.01818181818181818,0.0,0.950639853747715
0.25974025974025977,11.0,4.0,4.0,1.0,0.04645709334739698,3.0,1.0,0.0,0.0010166734444896298,0.0967741935483871,0.408256880733945,0.014545454545454545,0.0,0.8784277879341866
0.45454545454545453,9.0,1.0,2.0,1.0,0.06286257816620207,3.0,1.0,0.0,0.03761691744611631,0.016129032258064516,0.19036697247706422,0.007272727272727273,0.0,0.5521023765996347
0.3896103896103896,3.0,1.0,4.0,1.0,0.5968790024862504,3.0,3.0,0.0,0.4184627897519317,0.25806451612903225,0.2603211009174312,0.5745454545454546,0.0,0.09506398537477168
0.18181818181818182,11.0,1.0,3.0,1.0,0.04277480599713705,1.0,1.0,0.0,0.019926799511996746,0.2096774193548387,0.0,0.0,1.0,0.4488117001828158
0.2207792207792208,4.0,1.0,4.0,1.0,0.03944097039101937,3.0,1.0,0.0,0.050427002846685644,0.0,0.0,0.0,1.0,0.371115173674589
0.40259740259740256,4.0,1.0,4.0,1.0,0.09364876064190464,1.0,1.0,0.0,0.036803578690524606,0.03225806451612903,0.3371559633027523,0.007272727272727273,0.0,0.8601462522851921
0.11688311688311687,12.0,4.0,2.0,1.0,0.040307390944021707,1.0,1.0,0.0,0.020943472956486377,0.0,0.0,0.0,1.0,0.19926873857404015
0.3636363636363637,9.0,1.0,0.0,1.0,0.03888533112333309,3.0,1.0,0.0,0.03355022366815779,0.03225806451612903,0.0,0.0,1.0,0.8765996343692875
0.32467532467532473,2.0,1.0,3.0,1.0,0.05248436675958714,3.0,1.0,1.0,0.06466043106954046,0.0,0.0,0.0,1.0,0.21023765996343702
0.29870129870129875,0.0,4.0,4.0,1.0,0.04745536050629097,1.0,1.0,0.0,0.02135014233428223,0.0,0.0,0.0,1.0,0.14625228519195677
0.32467532467532473,2.0,1.0,2.0,3.0,0.7372202968432157,1.0,1.0,3.0,0.9477429849532331,0.2903225806451613,0.3394495412844037,0.29818181818181816,2.0,0.39396709323583234
0.2337662337662338,4.0,4.0,4.0,1.0,0.08099148647630529,3.0,1.0,1.0,0.05124034160227735,0.06451612903225806,0.0,0.0,1.0,0.5265082266910426
0.24675324675324678,11.0,4.0,3.0,1.0,0.037651623596775416,3.0,1.0,0.0,0.014233428222854819,0.0,0.0,0.0,1.0,0.8144424131627064
0.10389610389610388,10.0,4.0,3.0,1.0,0.044046183982520914,1.0,1.0,0.0,0.045343635624237495,0.0,0.10894495412844038,0.0036363636363636364,4.0,0.536563071297989
0.2207792207792208,0.0,1.0,3.0,1.0,0.04617456490620056,3.0,3.0,1.0,0.03558357055713705,0.016129032258064516,0.0,0.0,1.0,0.20566727605118906
0.2077922077922078,1.0,4.0,3.0,1.0,0.03522187900248626,3.0,1.0,0.0,0.10532736884912566,0.03225806451612903,0.3979357798165138,0.0036363636363636364,2.0,0.56855575868373
0.41558441558441556,11.0,1.0,3.0,1.0,0.048500715738717705,3.0,1.0,1.0,0.06486376575843839,0.0,0.0,0.0,1.0,0.19561243144424179
0.40259740259740256,4.0,1.0,3.0,1.0,0.06915354479017555,3.0,1.0,0.0,0.014843432289548597,0.016129032258064516,0.0,0.0,1.0,0.8135283363802559
0.2207792207792208,10.0,4.0,4.0,3.0,0.5770360882995555,3.0,1.0,3.0,0.2590483936559577,0.8548387096774194,0.04931192660550459,0.6981818181818182,2.0,0.982632541133456
0.24675324675324678,11.0,1.0,4.0,1.0,0.057447449709937475,1.0,1.0,0.0,0.029076860512403414,0.04838709677419355,0.0,0.0,1.0,0.1188299817184646
0.24675324675324678,4.0,0.0,4.0,1.0,0.042737135538310864,3.0,1.0,0.0,0.01972346482309882,0.08064516129032258,0.0,0.0,1.0,0.12157221206581426
0.5194805194805194,8.0,1.0,3.0,3.0,0.3500621562570632,3.0,1.0,0.0,0.30195201301342006,0.9354838709677419,0.5229357798165137,0.9672727272727273,2.0,0.30987202925045754
0.11688311688311687,8.0,1.0,3.0,3.0,0.040599336999924664,3.0,3.0,0.0,0.03944692964619764,0.0,0.21674311926605505,0.0036363636363636364,0.0,0.9744058500914079
0.25974025974025977,4.0,1.0,4.0,1.0,0.047153996835681465,1.0,1.0,0.0,0.04270028466856446,0.016129032258064516,0.0,0.0,1.0,0.1343692870201103
0.10389610389610388,0.0,4.0,4.0,1.0,0.04115497626761094,1.0,3.0,0.0,0.04270028466856446,0.016129032258064516,0.0,0.0,1.0,0.9488117001828158
0.3506493506493507,1.0,1.0,2.0,1.0,0.04204964966473292,1.0,1.0,1.0,0.05144367629117527,0.016129032258064516,0.0,0.0,1.0,0.5201096892138946
0.18181818181818182,3.0,4.0,4.0,1.0,0.038244933323287884,3.0,1.0,0.0,0.15778771858479057,0.016129032258064516,0.0,0.0,1.0,0.45338208409506464
0.2207792207792208,1.0,0.0,2.0,1.0,0.038555714608603936,1.0,3.0,0.0,0.0211468076453843,0.0967741935483871,0.0,0.0,1.0,0.8080438756855584
0.0,10.0,4.0,0.0,1.0,0.03922436525276878,1.0,1.0,0.0,0.03395689304595364,0.0,0.0,0.0,1.0,0.46343692870201103
0.10389610389610388,4.0,4.0,4.0,1.0,0.04713516160626837,3.0,1.0,0.0,0.02541683611224075,0.0,0.0,0.0,1.0,0.12340036563071344
0.9350649350649352,12.0,0.0,3.0,3.0,0.771651096210352,3.0,1.0,0.0,0.8355022366815779,0.5967741935483871,0.5355504587155964,0.6654545454545454,2.0,0.7477148080438765
0.2077922077922078,1.0,1.0,2.0,1.0,0.03801891057033075,3.0,1.0,1.0,0.18706791378609192,0.016129032258064516,0.0,0.0,1.0,0.5265082266910426
0.2337662337662338,11.0,4.0,4.0,1.0,0.03870639644390869,1.0,3.0,0.0,0.013013420089467263,0.0967741935483871,0.0,0.0,1.0,0.7897623400365639
0.3636363636363637,0.0,1.0,3.0,1.0,0.038207262864461695,3.0,1.0,0.0,0.027450183001220006,0.0,0.0,0.0,1.0,0.27422303473491816
0.15584415584415584,11.0,4.0,3.0,1.0,0.041117305808784754,1.0,1.0,0.0,0.020130134200894673,0.0,0.0,0.0,1.0,0.7943327239488118
0.16883116883116883,9.0,1.0,2.0,1.0,0.036210728546673704,1.0,3.0,0.0,0.18523790158601058,0.04838709677419355,0.0,0.0,1.0,0.3702010968921394
0.10389610389610388,11.0,4.0,4.0,1.0,0.044667746553153025,3.0,1.0,1.0,0.019926799511996746,0.016129032258064516,0.0,0.0,1.0,0.5292504570383914
0.4675324675324675,9.0,1.0,0.0,1.0,0.041842462141188884,1.0,3.0,0.0,0.015046766978446523,0.0,0.17545871559633028,0.0036363636363636364,4.0,0.371115173674589
0.12987012987012986,0.0,1.0,3.0,1.0,0.039685828373389596,3.0,3.0,0.0,0.03334688897925986,0.016129032258064516,0.0,0.0,1.0,0.4753199268738575
0.10389610389610388,0.0,4.0,3.0,1.0,0.03599412340842312,3.0,1.0,1.0,0.020943472956486377,0.0,0.0,0.0,1.0,0.8756855575868379
0.31168831168831174,1.0,1.0,3.0,1.0,0.03684170873201236,3.0,1.0,0.0,0.0469703131354209,0.03225806451612903,0.0,0.0,1.0,0.48720292504570395
0.5064935064935066,1.0,1.0,2.0,1.0,0.04200256159120019,3.0,1.0,3.0,0.012810085400569337,0.016129032258064516,0.0,0.0,1.0,0.957038391224863
0.27272727272727276,4.0,1.0,3.0,1.0,0.038376779929179546,3.0,1.0,0.0,0.04676697844652298,0.0,0.0,0.0,1.0,0.536563071297989
0.5064935064935066,9.0,4.0,2.0,1.0,0.0737775936110902,3.0,1.0,3.0,0.013216754778365189,0.016129032258064516,0.0,0.0,1.0,0.5447897623400371
0.5324675324675325,1.0,1.0,2.0,1.0,0.038207262864461695,1.0,1.0,0.0,0.026026840178934526,0.06451612903225806,0.0,0.0,1.0,0.11608775137111582
0.5324675324675325,7.0,4.0,3.0,1.0,0.04151284562645974,3.0,1.0,1.0,0.21614477429849532,0.06451612903225806,0.0,0.0,1.0,0.8656307129798906
0.2077922077922078,4.0,4.0,4.0,1.0,0.04084419498229489,1.0,1.0,0.0,0.024196827978853194,0.16129032258064518,0.0,0.0,1.0,0.11608775137111582
0.42857142857142855,1.0,1.0,0.0,1.0,0.04099487681759965,1.0,1.0,0.0,0.0359902399349329,0.0,0.0,0.0,1.0,0.56855575868373
